"Category_Minor","ln","lt"
"Accounting & Tax Services",22.9221713,40.6737859676767
"Accounting & Tax Services",22.9749884444444,40.5938961
"Accounting & Tax Services",23.0702977664543,40.7478526666666
"Accounting & Tax Services",22.9352043613527,40.6352454
"Accounting & Tax Services",22.951394,40.6392525
"Accounting & Tax Services",22.9556496,40.5845131469026
"Accounting & Tax Services",22.9355355613526,40.6355366
"Urologists",22.944,40.6313
"Urologists",23.0157,40.5936
"Urologists",22.9401,40.6335
"Urologists",22.9558,40.5863
"Urologists",22.965,40.6304
"Urologists",22.9539,40.6212
"Urologists",22.9644,40.5991
"Urologists",22.9525,40.6306
"Urologists",22.9535,40.608
"Urologists",22.9471,40.6301
"Urologists",22.9533,40.6001
"Urologists",22.9843,40.6121
"Urologists",22.9463,40.6347
"Urologists",22.947,40.6354
"Urologists",22.944,40.6313
"Urologists",22.948,40.634
"Urologists",22.9401,40.6335
"Urologists",22.97,40.6092
"Urologists",22.9604,40.589
"Urologists",22.939,40.6535
"Urologists",22.9057,40.5037
"Urologists",22.9485,40.5824
"Urologists|Fertility Clinics",22.9342,40.6576
"Urologists",22.947,40.661
"Urologists",22.9641,40.5844
"Urologists",22.9174,40.7311
"Urologists",22.8946,40.6684
"Urologists",22.956437,40.593519
"Urologists",22.9651438,40.5827390654088
"Urologists",22.9316428507016,40.5073563877442
"Urologists",22.9061107635498,40.6772689819335
"Urologists",22.907758,40.671042
"Urologists",22.9872954,40.6005249093863
"Urologists",22.9460229127725,40.6347963333333
"Urologists",22.9485005106518,40.6521439014936
"Urologists",22.8019952774047,40.6708656573891
"Urologists",22.9460081074766,40.6350476
"Urologists",22.9437369649122,40.6344063999999
"Urologists",22.9487092419038,40.6296925
"Urologists",22.9642505645751,40.6040000915527
"Urologists",22.9686562234042,40.6089035
"Urologists",22.947160300881,40.6291624
"Urologists",22.9428547195121,40.6364359
"Urologists",22.9685030898932,40.5738214392282
"Urologists",22.9946580716761,40.6533092036711
"Urologists",22.9686562234042,40.6089035
"Urologists",22.9477072185463,40.628806
"Physiotherapy",22.9581,40.6222
"Physiotherapy",22.9564,40.6152
"Physiotherapy",22.9506,40.6383
"Physiotherapy",22.9536,40.6014
"Physiotherapy",22.9627,40.6089
"Physiotherapy",22.9457,40.6303
"Physiotherapy",22.9815,40.6129
"Physiotherapy",22.956,40.6021
"Physiotherapy",22.9564,40.5993
"Physiotherapy",22.9528,40.605
"Physiotherapy",22.9088269028267,40.665949552533
"Speech Therapists & Language Pathologists|Physiotherapy",22.9706,40.607
"Physiotherapy|Alternative Medicine",22.9673,40.6066
"Physiotherapy|Acupuncture",22.9538,40.621
"Physiotherapy",22.9113,40.6688
"Physiotherapy|Alternative Medicine",23.0169,40.5494
"Physiotherapy",22.9109,40.6762
"Physiotherapy|Acupuncture|Alternative Medicine",22.9358,40.6484
"Physiotherapy",22.9121,40.6684
"Physiotherapy",22.8573,40.6858
"Physiotherapy|Acupuncture",22.9226,40.6523
"Physiotherapy",22.9416,40.6395
"Physiotherapy",22.9331,40.6603
"Physiotherapy",22.9599,40.5708
"Physiotherapy|Chiropractors",22.9614,40.5877
"Acupuncture|Physiotherapy",22.9597,40.569
"Physiotherapy",22.9251,40.5066
"Physiotherapy",22.9433539046025,40.6326627
"Physiotherapy",22.9428704494355,40.63668425
"Physiotherapy",22.9116366528384,40.6729371
"Beauty Therapy & Physiotherapy Equipment",22.963164,40.6081650117602
"Physiotherapy",22.9692713992588,40.6186042483207
"Physiotherapy",22.9665412902832,40.6084022521972
"Physiotherapy",22.9350777509608,40.6476526072463
"Beauty Therapy & Physiotherapy Equipment",22.9550841221288,40.5767412216596
"Physiotherapy",22.9655964999999,40.5986679195828
"Physiotherapy",22.9532797,40.6067979383128
"Physiotherapy",22.960934539627,40.59355925
"Physiotherapy",23.0294685363769,40.5920448303222
"Physiotherapy",22.9596157073974,40.5774269104003
"Physiotherapy",22.9598181999999,40.5869194867488
"Physiotherapy",22.858264377853,40.4655373348482
"Physiotherapy",23.0678460295048,40.7497855560397
"Physiotherapy",22.95345375,40.607676840663
"Beauty Therapy & Physiotherapy Equipment",22.9710113064556,40.6166627331178
"Physiotherapy",22.9746188889163,40.4642979625738
"Physiotherapy",22.971014,40.466763
"Physiotherapy",22.948774384848,40.6264239460415
"Physiotherapy",22.9451781778523,40.63263
"Plumbers & Plumbing Services|Natural Gas Appliances & Installation|Boilers",22.9511,40.6379
"Plumbing Supplies|Water Heaters & Solar Energy Systems|Sanitary Products|Plumbers & Plumbing Services|Water Filters",22.9384,40.6369
"Natural Gas Appliances & Installation|Plumbers & Plumbing Services|Boilers",22.9515,40.6304
"Plumbers & Plumbing Services|Natural Gas Appliances & Installation",22.9741,40.609
"Plumbers & Plumbing Services|Building Restoration & Preservation",22.9425,40.6424
"Plumbers & Plumbing Services|Plumbing Supplies|Water Filters",22.9524,40.5815
"Natural Gas Appliances & Installation|Central Heating|Plumbers & Plumbing Services|Boilers",22.901,40.6608
"Plumbers & Plumbing Services|Natural Gas Appliances & Installation",22.9537,40.582
"Natural Gas Appliances & Installation|Water Heaters & Solar Energy Systems|Plumbers & Plumbing Services|Building Restoration & Preservation",22.9883,40.496
"Plumbers & Plumbing Services|Central Heating|Building Restoration & Preservation|Natural Gas Appliances & Installation|Boilers",22.9132,40.6722
"Natural Gas Appliances & Installation|Plumbers & Plumbing Services|Building Restoration & Preservation",22.9256,40.5029
"Plumbers & Plumbing Services",22.957683750134,40.6157177
"Plumbers & Plumbing Services",22.9138025369114,40.6567228
"Plumbers & Plumbing Services",22.931086,40.663558
"Plumbers & Plumbing Services",22.961256,40.607134
"Plumbers & Plumbing Services",22.9657208163108,40.6180893
"Plumbers & Plumbing Services",22.9354305267333,40.6641502380371
"Plumbers & Plumbing Services",22.9665775299072,40.6324844360351
"Plumbers & Plumbing Services",22.9288563961681,40.6499919524334
"Plumbers & Plumbing Services",22.9757525,40.6072441287425
"Plumbers & Plumbing Services",22.9520929314009,40.5753237
"Plumbers & Plumbing Services",22.9445303211875,40.6531393333333
"Plumbers & Plumbing Services",22.9633181259593,40.5855336
"Plumbers & Plumbing Services",22.953988,40.5814801077065
"Plumbers & Plumbing Services",22.8947351999999,40.6669366891089
"Plumbers & Plumbing Services",22.9609695,40.6002129619565
"Plumbers & Plumbing Services",22.97297216921,40.609856
"Plumbers & Plumbing Services",22.9607788,40.6216697850111
"Plumbers & Plumbing Services",22.9115844193245,40.658403
"Plumbers & Plumbing Services",22.954871742296,40.6127693630748
"Plumbers & Plumbing Services",22.9554619,40.6121958311475
"Plumbers & Plumbing Services",22.9353152749568,40.6660888521521
"Plumbers & Plumbing Services",22.9251629848605,40.6744399
"Plumbers & Plumbing Services",22.9678833333333,40.6160501554591
"Plumbers & Plumbing Services",22.9627338500441,40.598584
"Plumbers & Plumbing Services",22.9495200958199,40.6515528
"Plumbers & Plumbing Services",22.9507075,40.639703938247
"Plumbers & Plumbing Services",22.9672191,40.6013776144424
"Plumbers & Plumbing Services",22.901351793197,40.6704727049911
"Plumbers & Plumbing Services",22.96783,40.5962493456607
"Plumbers & Plumbing Services",22.96321,40.585549
"Plumbers & Plumbing Services",22.945755,40.663008
"Plumbers & Plumbing Services",22.9298537613811,40.6589188960506
"Oculists",22.9189,40.6408
"Oculists",22.9433,40.6351
"Oculists",22.9463,40.6347
"Oculists",22.9454,40.6327
"Oculists",22.9418,40.6334
"Oculists",22.9642,40.5997
"Oculists",22.9457,40.6352
"Oculists|Ophthalmology Clinics",22.9219,40.6404
"Oculists",22.9479,40.6295
"Oculists",22.9476,40.6343
"Oculists",22.9564,40.5935
"Oculists",22.945,40.6323
"Oculists",22.9451,40.6324
"Oculists",22.9394,40.6395
"Oculists",22.9431,40.6318
"Oculists",22.9476,40.6343
"Oculists",22.9456,40.6337
"Oculists",22.9539,40.6007
"Oculists",22.9118,40.6686
"Oculists",22.9643,40.5841
"Oculists",22.9342,40.6576
"Oculists",23.7,40.6641
"Oculists",22.911,40.668
"Oculists",22.9651,40.5827
"Oculists",22.9643,40.5841
"Oculists",22.9175,40.7314
"Oculists",22.9503,40.5825
"Diabetologists|Endocrinologists|Cardiologists|Nephrologists|Oculists",22.9577,40.5847
"Oculists",23.2879,40.2401
"Oculists",22.928216,40.42528
"Oculists",23.859169,38.008346
"Oculists",22.9535194,40.6097439383561
"Oculists",22.96428,40.603515215434
"Oculists",22.9584790351464,40.6046382
"Oculists",22.9483993656987,40.63359
"Oculists",22.9446945190429,40.6321601867675
"Oculists",22.9465549774566,40.6326106087084
"Oculists",22.945665359497,40.6349792480468
"Oculists",22.9444528693828,40.6326134652035
"Oculists",22.9419935,40.6332466235955
"Oculists",22.9516271650017,40.5814146631104
"Oculists",22.9697849,40.6128432380531
"Oculists",22.9498854274809,40.5828565
"Oculists",22.9462839929203,40.6306066
"Oculists",22.942835080067,40.6319259
"Oculists",22.9640718999999,40.6121475563805
"Oculists",22.984164,40.612094
"Hairdressers & Barbers|Nails Salons|Massage",22.9536,40.6106
"Hairdressers & Barbers",22.9593,40.5901
"Hairdressers & Barbers|Beauty Salons & Weight Loss Centres",22.9791,40.6131
"Hairdressers & Barbers|Nails Salons",22.9582,40.6183
"Hairdressers & Barbers",22.9496,40.6289
"Hairdressers & Barbers",22.9625,40.6093
"Hairdresser & Barber Equipment|Hairdressers & Barbers|Hairdresser & Barber Supplies",22.9688,40.6107
"Hairdressers & Barbers|Beauty Salons & Weight Loss Centres|Nails Salons",22.9238,40.6549
"Wigs|Hairdressers & Barbers",22.9753,40.6089
"Hairdressers & Barbers",22.8966,40.6679
"Hairdressers & Barbers",22.947764,40.6302366057529
"Hairdressers & Barbers",22.9118384999999,40.6657168481012
"Hairdressers & Barbers",22.8592843569582,40.6423917125089
"Hairdressers & Barbers",22.9874019622802,40.6096076965332
"Hairdressers & Barbers",22.9459307361111,40.6310028
"Hairdressers & Barbers",22.9530718571428,40.5836242024882
"Hairdressers & Barbers",22.9491224957463,40.6328826666666
"Hairdressers & Barbers",22.9628108595419,40.6018236
"Hairdressers & Barbers",22.9443562843137,40.659636
"Hairdressers & Barbers",22.9542533473875,40.6145866973907
"Hairdressers & Barbers",22.969734,40.6227501190476
"Hairdressers & Barbers",22.956733,40.6014882330393
"Hairdressers & Barbers",23.6312774271673,37.9545784518884
"Hairdressers & Barbers",22.9574384255014,40.5837579999999
"Hairdressers & Barbers",22.9119225,40.6655067272727
"Hairdressers & Barbers",22.9542859999999,40.6194359133099
"Hairdressers & Barbers",22.96933,40.6096159458204
"Hairdressers & Barbers",22.968876,40.607603
"Hairdressers & Barbers",22.9498538740871,40.6313105
"Hairdressers & Barbers",22.9514818712352,40.5997886
"Hairdressers & Barbers",22.9253092354429,40.505151808205
"Hairdressers & Barbers",22.9562024,40.596009062772
"Hairdressers & Barbers",22.960192,40.6072464646465
"Hairdressers & Barbers",22.9188752174377,40.730592217474
"Hairdressers & Barbers",22.941843,40.633434
"Hairdressers & Barbers",22.9721379999999,40.6081118915662
"Hairdressers & Barbers",23.0335156567474,40.5914484
"Hairdressers & Barbers",22.9425074999999,40.6393910646067
"Hairdressers & Barbers",22.9455897693929,40.629571
"Hairdressers & Barbers",22.9889863832719,40.6622558
"Hairdressers & Barbers",22.9418262,40.6402560699724
"Hairdressers & Barbers",22.9688573333333,40.6022546824458
"Hairdressers & Barbers",22.9478258196095,40.6309367835499
"Hairdressers & Barbers",22.956769,40.6508280389408
"Hairdressers & Barbers",22.9494904353982,40.583288
"Hairdressers & Barbers",22.9715156136364,40.6166965
"Hairdressers & Barbers",22.9615940688029,40.6014762
"Florists",23.245127,37.384826
"Hairdressers & Barbers",22.957086,40.595119
"Psychiatrists",22.9543,40.6148
"Alternative Medicine|Acupuncture|Psychiatrists",22.9459,40.63
"Psychiatrists",22.9534,40.63
"Psychiatrists",22.9451,40.6324
"Psychiatrists",22.9807,40.6133
"Psychiatrists",22.945,40.6316
"Psychiatrists",22.9447,40.6322
"Psychiatrists",22.9446,40.631
"Psychiatrists",22.9489,40.6335
"Neurologists|Psychiatrists",22.9473,40.6342
"Psychiatrists",22.9473,40.6291
"Psychiatrists",22.944,40.6313
"Psychiatrists",22.9462,40.6301
"Psychiatrists",22.9646,40.6023
"Neurology & Psychiatry Clinics|Recovery & Rehabilitation Clinics|Psychiatrists",22.9491,40.6335
"Psychiatrists",22.9436,40.6328
"Psychiatrists",22.9457,40.6352
"Psychiatrists",22.948,40.634
"Psychiatrists",22.9466,40.6305
"Psychiatrists",22.944,40.6313
"Psychiatrists|Acupuncture",22.9511,40.584
"Psychiatrists",22.9549,40.5869
"Psychiatrists",22.9511,40.6541
"Psychiatrists",22.9533126643396,40.6306375561517
"Psychiatrists",22.9505910788819,40.6307353
"Psychiatrists",23.064910899687,40.7500407
"Psychiatrists",22.9404945524472,40.6516080035092
"Psychiatrists",22.9479326,40.6295444492385
"Psychiatrists",22.9452724456787,40.6309585571289
"Psychiatrists",23.0185463518369,40.5514148583967
"Psychiatrists",22.9460081074766,40.6350476
"Psychiatrists",22.9450954526411,40.6339605
"Psychiatrists",22.9804018,40.6086756495726
"Child Psychiatrists",22.9490155848063,40.6318294
"Psychiatrists",22.9437363046025,40.6330443
"Psychiatrists",22.9497656349206,40.6331116666666
"Psychiatrists",23.7437067933317,38.0512722591566
"Psychiatrists",22.9520187,40.6295049495763
"Psychiatrists",22.9430568229241,40.6318031428571
"Psychiatrists",22.8945025,40.6684373323293
"Psychiatrists",22.96347,40.613933
"Psychiatrists",22.946717650881,40.629451
"Building Restoration & Preservation|Construction Companies",22.9691,40.6082
"Energy Inspectors|Construction Companies",22.9279,40.6427
"Construction Companies|Heating Appliances & Supplies|Building Restoration & Preservation|Energy Inspectors",22.9561,40.5944
"Mechanical Engineers|Building Restoration & Preservation|Construction Companies",22.9627,40.6083
"Construction Companies|Architects & Architectural Offices|Energy Inspectors",22.9594,40.5942
"Construction Companies",22.9342,40.6376
"Building Restoration & Preservation|Construction Companies",22.9553,40.6089
"Construction Companies|Building Restoration & Preservation|Civil Engineers|Technical Studies|Energy Inspectors",22.9562,40.5967
"Real Estate Agents|Building Restoration & Preservation|Construction Companies",22.9167,40.5043
"Expert Testimony Services|Construction Companies|Real Estate Agents|Topographic Engineers|Energy Inspectors",22.941,39.3714
"Building Restoration & Preservation|Architects & Architectural Offices|Construction Companies",22.9451,40.5877
"Construction Companies|Sports Facilities Equipment & Construction|Quarries|Building Tools & Materials",22.9628,40.6585
"Scaffoldings|Construction Companies",23.0034,40.6912
"Construction Companies|Civil Engineers|Energy Inspectors",22.9481,40.5859
"Construction Companies|Building Restoration & Preservation|Civil Engineers|Energy Inspectors",22.9455,40.6511
"Civil Engineers|Construction Companies|Energy Inspectors",22.9529,40.585
"Construction Companies|Building Restoration & Preservation|Painting Contractors",22.9642,40.584
"Marble Tiles|Construction Companies|Chemical Products",23.0176,40.5466
"Pizza",22.9863690116687,40.6006688232732
"Construction Companies",22.9889029140165,40.5948050384615
"Construction Companies",22.9628115,40.6163335201201
"Construction Companies",22.9218522295399,40.6403545427892
"Construction Companies",22.9658988,40.6315873054187
"Construction Companies",23.0335878889786,40.4952021238336
"Construction Companies",22.9481697631672,40.6471699551913
"Construction Companies",22.9419482,40.6388035096672
"Construction Companies",22.9499514642857,40.586071
"Construction Companies",22.9546026560798,40.60181675
"Construction Companies",22.935914967033,40.641199
"Construction Companies",22.9721396,40.6026308773584
"Construction Companies",22.9447927451737,40.6320615
"Construction Companies",22.95796,40.614541
"Construction Companies",22.9694992,40.6025749178438
"Construction Companies",22.9751215990991,40.6074285
"Construction Companies",22.9423660806451,40.6320535
"Construction Companies",22.925559,40.6768650298508
"Construction Companies",22.946995813762,40.6813296926749
"Construction Companies",22.9623468242753,40.5992311666666
"Construction Companies",22.9211078345864,40.6479366
"Construction Companies",22.9581090051825,40.5757284639675
"Construction Companies",23.0250776269958,40.5781595273634
"Construction Companies",22.9501763399505,40.6683755198488
"Construction Companies",22.9730840739727,40.5937489692103
"Construction Companies",22.9681276925676,40.6214565
"Construction Companies",22.9600624939978,40.5747283
"Construction Companies",22.9675910514634,40.598036325908
"Construction Companies",23.0210408062209,40.5461533382387
"Construction Companies",22.8615157604217,40.6880623170253
"Construction Companies",22.9512046666666,40.6316044166666
"Construction Companies",22.9439265913979,40.630424
"Construction Companies",22.9626501607131,40.5955217135652
"Energy Inspectors",22.949,40.6375
"Topographic Engineers|Building Restoration & Preservation|Architects & Architectural Offices|Civil Engineers|Energy Inspectors",22.9456,40.5774
"Energy Inspectors|Building Restoration & Preservation|Architects & Architectural Offices",22.9269,40.5048
"Civil Engineers|Energy Inspectors",22.9516,40.5888
"Energy Inspectors|Civil Engineers",22.9147,40.6724
"Energy Inspectors|Building Restoration & Preservation|Civil Engineers",22.9114,40.6616
"Topographic Engineers|Energy Inspectors",22.9541,40.5925
"Energy Inspectors",22.9276755,40.6583120849514
"Energy Inspectors",22.9544031,40.5885012610984
"Energy Inspectors",22.8995270923726,40.4046954622945
"Energy Inspectors",22.9590349,40.599508417337
"Energy Inspectors",22.9753450948912,40.591624830561
"Energy Inspectors",22.9464588730482,40.5809556666666
"Energy Inspectors",22.9406277799709,40.6352676
"Energy Inspectors",22.803442919463,40.67344
"Energy Inspectors",22.9464588730482,40.5809556666666
"Energy Inspectors",22.953421,40.5813549574074
"Energy Inspectors",22.939417,40.6550226708967
"Energy Inspectors",22.9170333968565,40.649885
"Energy Inspectors",22.8945024999999,40.6684373323293
"Energy Inspectors",22.9616770173501,40.6190625
"Energy Inspectors",22.9558053,40.6068672439153
"Energy Inspectors",22.9446700152487,40.63181
"Energy Inspectors",22.9933575231775,40.4662630860639
"Energy Inspectors",22.964692648528,40.6078849
"Energy Inspectors",22.9400902821387,40.633493
"Super Markets",22.92451,40.429372
"Energy Inspectors",22.9814067204188,40.6108782999999
"Energy Inspectors",22.9512804285714,40.6288795075665
"Energy Inspectors",23.000954826569,40.6591899919708
"Energy Inspectors",23.0236513,40.5834670031466
"Energy Inspectors",22.92423575,40.6533522561728
"Energy Inspectors",22.9148368222482,40.6676816
"Energy Inspectors",22.9594343708617,40.5919685714285
"Energy Inspectors",22.9523843,40.6212653760797
"Energy Inspectors",22.926189,40.497484
"Energy Inspectors",23.01002,40.576271
"Retirement Houses",22.9536,40.6205
"Retirement Houses",22.9542,40.6122
"Retirement Houses",22.996,40.4685
"Retirement Houses",23.0258,40.7142
"Retirement Houses|Recovery & Rehabilitation Clinics",23.0339,40.548
"Retirement Houses",22.9864,40.495
"Retirement Houses",22.9537146963918,40.5748531
"Retirement Houses",22.9823832113474,40.6159318949437
"Retirement Houses",23.0054600398943,40.5698422493951
"Retirement Houses",23.025021,40.641069
"Retirement Houses",22.869426,40.47543
"Retirement Houses",22.9530815,40.6005042763158
"Retirement Houses",22.955881527439,40.579309
"Retirement Houses",22.9695055,40.6141277422122
"Retirement Houses",22.9572681442309,40.6446376910998
"Retirement Houses",22.9537884186714,40.6111798756198
"Retirement Houses",22.9828985637731,40.6000166991903
"Retirement Houses",22.9530815,40.6005042763158
"Insurance Agents & Companies",22.9354,40.647
"Insurance Agents & Companies",22.9505,40.6325
"Insurance Agents & Companies",22.9184679525953,40.6449241994277
"Insurance Agents & Companies",22.9494274456185,40.6825198224944
"Insurance Agents & Companies",22.9494274456185,40.6825198224944
"Insurance Agents & Companies",22.9451485904908,40.6543641774562
"Insurance Agents & Companies",22.9378887957242,40.5011970559716
"Insurance Agents & Companies",23.026805,40.546892
"Insurance Agents & Companies",23.0000619763517,40.5648796343382
"Insurance Agents & Companies",22.9227254924357,40.640266
"Insurance Agents & Companies",22.9363520266417,40.6364479
"Insurance Agents & Companies",22.941742,40.635487
"Insurance Agents & Companies",22.9324479608309,40.6438795
"Insurance Agents & Companies",22.9602478582516,40.6071993
"Insurance Agents & Companies",22.9482209953271,40.5771237
"Insurance Agents & Companies",22.9396797686536,40.6346996
"Insurance Agents & Companies",22.9505752,40.6024204699757
"Insurance Agents & Companies",22.9474350281306,40.662993
"Insurance Agents & Companies",22.954259,40.635335
"Insurance Agents & Companies",22.9353606457818,40.6383351
"Insurance Agents & Companies",22.6890123651606,40.612855125745
"Insurance Agents & Companies",22.9592197765864,40.5839535
"Insurance Agents & Companies",22.9461920999999,40.661521469863
"Insurance Agents & Companies",22.9477740943194,40.5912433333333
"Insurance Agents & Companies",22.9430094067568,40.6735161
"Insurance Agents & Companies",23.026805,40.546892
"Insurance Agents & Companies",22.907723,40.677505
"Insurance Agents & Companies",22.9394408940724,40.633896
"Insurance Agents & Companies",22.8943659705882,40.6716954
"Insurance Agents & Companies",22.8509187698364,40.6416637035682
"Insurance Agents & Companies",22.9699682125383,40.6037847867859
"Insurance Agents & Companies",22.968668625,40.6070892
"Insurance Agents & Companies",22.995367,40.600098
"Insurance Agents & Companies",22.5148935,40.2769088127853
"Insurance Agents & Companies",23.0279207989503,40.5458973796102
"Insurance Agents & Companies",22.92226,40.672798599099
"Insurance Agents & Companies",22.9451863740834,40.6410323
"Insurance Agents & Companies",22.9940521717071,40.5733810351354
"Insurance Agents & Companies",22.935533,40.635623
"Insurance Agents & Companies",22.9708046666666,40.6067759510703
"Insurance Agents & Companies",22.9631115,40.6157282951541
"Insurance Agents & Companies",22.9418824474359,40.6370017
"Insurance Agents & Companies",23.69965,40.664088
"Recycling",22.929,40.6411
"Recycling",22.9673,40.6055
"Recycling|Metals",22.9712,40.591
"Recycling",23.0439,40.5296
"Waste Collection - Disposal & Incineration|Recycling",22.9883,40.496
"Recycling",22.8865563003902,40.6698335222851
"Recycling",22.8586937617774,40.7052708999024
"Recycling",22.9018844858657,40.67431675
"Recycling",22.931041,40.639672
"Recycling",23.2445310548778,40.6342311609443
"Recycling",22.7964475990506,40.6886379212445
"Recycling",22.8655536958324,40.6851093411742
"Recycling",22.8040337562561,40.6995440179584
"Recycling",22.9858463015744,40.5745562617055
"Recycling",22.8348972033939,40.7451073418737
"Recycling",22.9374294281005,40.6661033630371
"Recycling",23.0518475396726,40.5234481128897
"Recycling",23.671286606241,37.9663552604214
"Recycling",22.9432273943527,40.6317087142857
"Recycling",22.940629,40.683267
"Recycling",22.9802484,40.6183689429799
"Recycling",22.6163113117218,40.7331938185488
"Recycling",22.9376959290082,40.6515863323184
"Recycling",22.841670513153,40.7223965092191
"Recycling",22.936164,40.6386815189543
"Recycling",23.4655108546031,41.095797447536
"Recycling",22.9256399239801,40.6453184170523
"Recycling",22.8224249679511,40.7009858391633
"Recycling",22.9118902461449,40.6515638
"Recycling",22.8349755997478,40.7000453202542
"Recycling",22.5220160635385,40.2886271793769
"Recycling",22.8360130023443,40.7297765631493
"Recycling",22.8568096551343,40.6947776000611
"Recycling",22.8680963906705,40.6809018139418
"Recycling",22.7278277962951,40.7209232738209
"Recycling",22.9583669424779,40.6216515
"Recycling",22.9654929510176,40.59467
"Cafes",22.9108802,40.6759830544117
"Cafes",23.0329123987432,40.5914946
"Cafes",22.963936,40.6071339928214
"Cafes",22.9641533333333,40.6119464230471
"Cafes",22.9643545434782,40.5846891
"Cafes",22.9524365,40.6367200470726
"Cafes",22.952137,40.632874176171
"Cafes",22.9269668406142,40.5047488150272
"Cafes",22.9484832878788,40.5751523
"Grill Restaurants",22.9958506640943,40.5966736327482
"Cafes",22.9580922,40.5989773282536
"Cafes",22.9516619156448,40.6285268
"Cafes",22.9519382636608,40.5998954
"Cafes",22.9505500755775,40.5819751999999
"Traditional Cafes",22.9607596157777,40.5898692551376
"Cafes",22.9489317646017,40.583587
"Cafes",22.9016462525951,40.672894
"Cafes",22.9542339756278,40.688798
"Cafes",22.9503417,40.5823899705882
"Cafes",22.9434536953974,40.6325627
"Cafes",22.941966189101,40.6581861072218
"Cafes",22.9694992,40.6025749178438
"Cafes",22.926081077802,40.5094693790373
"Cafes",22.923214,40.675246
"Cafes",22.9632998787037,40.6076517
"Cafes",22.9571126694669,40.6266691581509
"Cafes",23.24665,40.636059
"Cafes",22.963263595086,40.5994321
"Cafes",22.9513926,40.5813384150685
"Cafes",22.951624913908,40.5836956299534
"Cafes",22.9584125,40.6158302852273
"Cafes",22.906617622571,40.65963
"Cafes",22.9542073707792,40.6103705
"Cafes",22.9589293902408,40.6063001
"Cafes",22.952941,40.634859
"Coffee Grinding Shops",22.9477785221033,40.5830427
"Ice cream",22.94545,40.632796
"Cafes",22.9220145864181,40.6522600814706
"Cafes",22.969642,40.466728
"Cafes",22.9342175304454,40.6402785138783
"Cafes",22.9264321026738,40.5080736706814
"Cafes",22.9531885,40.6279059199219
"Cafes",22.9526364060827,40.6296546
"Cafes",22.9791916533336,40.6087242812166
"Cafes",23.6825900761406,37.9558796666666
"Pizza|Italian Cuisine|Restaurants",22.9469,40.6417
"Cafes",22.9224032152619,40.652613
"Pizza|Italian Cuisine",22.9651,40.6038
"Cafes",22.9328144529801,40.6609584
"Pizza",22.9419,40.6414
"Cafes",22.9490859396166,40.6377085
"Pizza",22.9211,40.6531
"Cafes",22.9308953703865,40.6530666848539
"Pizza",22.9697004628158,40.6224012
"Pizza",22.9309952,40.6604376074534
"Pizza",22.5781084568577,40.7789731630061
"Pizza",22.9124938999999,40.6564084767584
"Pizza",22.9386800649556,40.6506724632009
"Pizza",22.9234853333126,40.5010573615198
"Pizza",22.9157025,40.6688891311557
"Pizza",22.9779396057128,40.6065254211425
"Pizza",22.9853849461449,40.6573657
"Pizza",22.9274690151214,40.6605221493742
"Pizza",22.9718457660079,40.6019912999999
"Pizza",23.6949400409692,40.6652110734747
"Pizza",22.9172523,40.7310085505338
"Pizza",22.9840335453548,40.6577511118722
"Pizza",22.9886961534424,40.4957389192561
"Pizza",22.9595592833938,40.5843236150247
"Pizza",22.9475194281853,40.6374777
"Pizza",22.9448355729377,40.5889907
"Pizza",23.6928904937493,40.6885123658264
"Pizza",23.043492,40.592016
"Pizza",23.0063400846557,40.4114335490548
"Pizza",22.925063,40.721994
"Pizza",22.9489952161953,40.5783857
"Pizza",23.0668057196881,40.7513925
"Pizza",22.9428405761718,40.6329193115234
"Pizza",22.7279028981475,40.7134583274298
"Pizza",22.9565091938712,40.5827142
"Pizza",22.9181852882982,40.5066519923515
"Pizza",22.9893943088512,40.6001976666666
"Pizza",23.6960808204404,40.6918574426298
"Pizza",22.9436247712691,40.632933
"Pizza",22.9607543754266,40.614143
"Pizza",22.9509862405492,40.6344256
"Pizza",22.9595435,40.6006211702355
"Pizza",22.9800418122085,40.6071652
"Pizza",22.8589666216732,40.464463083513
"Pizza",22.926439322073,40.6752711941828
"Pizza",22.9587063999999,40.617866220853
"Pizza",22.9565857819843,40.5721095
"Pizza",22.9009453259684,40.6706671
"Beer Restaurants",22.9117227,40.6627466303371
"Pizza",22.5776783491816,40.7828363014422
"Super Markets",23.0035370428322,40.6912752494689
"Super Markets",22.8668499524549,40.64933319357
"Super Markets",22.9476017,40.6308851903226
"Super Markets",22.9544897043478,40.6012412
"Super Markets",22.9320317978935,40.7672458313676
"Super Markets",22.957169,40.581756
"Super Markets",22.9421101455497,40.6321772999999
"Super Markets",22.9175855418848,40.6697565
"Super Markets",22.991165,40.538654
"Super Markets",22.9651356054712,40.6458684685554
"Super Markets",22.988267,40.496
"Super Markets",23.137217,40.478785
"Super Markets",22.9630308975904,40.5964489
"Super Markets",22.9404027,40.6646916785714
"Super Markets",22.9299037121325,40.6752365321657
"Super Markets",22.948994,40.575466
"Super Markets",22.9570345278745,40.639781
"Super Markets",23.066881719433,40.7533542368972
"Super Markets",22.9133259049724,40.6589796
"Super Markets",22.966676,40.603881
"Super Markets",22.930181056391,40.65011775
"Super Markets",22.9493138983122,40.6543414
"Super Markets",22.9528101720978,40.632644
"Super Markets",22.9633035,40.6112220411167
"Super Markets",22.9600853999999,40.6041450510822
